Weekend,Pickup_hour,Pickup_minute,Zone,Number_trips
FALSE,1,40,Lenox Hill East,163
FALSE,1,40,Washington Heights South,173
FALSE,1,40,Midtown North,432
FALSE,1,40,Upper West Side North,338
FALSE,1,40,Washington Heights North,85
FALSE,1,40,Financial District North,152
FALSE,1,40,Inwood,30
FALSE,1,40,Alphabet City,124
FALSE,1,40,Battery Park City,92
FALSE,1,40,Bloomingdale,40
FALSE,1,40,Chinatown,37
FALSE,1,40,Financial District South,61
FALSE,1,40,Seaport,18
FALSE,1,40,Inwood Hill Park,1
FALSE,1,40,Roosevelt Island,1
FALSE,1,40,Central Park,2
FALSE,1,40,Battery Park,2
FALSE,1,40,Marble Hill,3
FALSE,1,40,Randalls Island,0
FALSE,1,40,Highbridge Park,0
FALSE,1,40,Governor's Island/Ellis Island/Liberty Island,0
FALSE,1,50,Gramercy,812
FALSE,1,50,Upper East Side South,483
FALSE,1,50,Flatiron,1237
FALSE,1,50,Meatpacking/West Village West,529
FALSE,1,50,UN/Turtle Bay South,250
FALSE,1,50,East Village,1821
FALSE,1,50,Garment District,737
FALSE,1,50,East Harlem North,402
FALSE,1,50,TriBeCa/Civic Center,522
FALSE,1,50,Times Sq/Theatre District,2414
FALSE,1,50,Lincoln Square East,861
FALSE,1,50,Midtown Center,967
FALSE,1,50,Hudson Sq,261
FALSE,1,50,Upper East Side North,310
FALSE,1,50,Greenwich Village North,775
FALSE,1,50,West Village,1845
FALSE,1,50,East Harlem South,304
FALSE,1,50,Lower East Side,1652
FALSE,1,50,Union Sq,731
FALSE,1,50,Upper West Side South,406
FALSE,1,50,Lincoln Square West,64
FALSE,1,50,Murray Hill,846
FALSE,1,50,Midtown East,858
FALSE,1,50,Manhattan Valley,210
FALSE,1,50,Central Harlem,474
FALSE,1,50,SoHo,373
FALSE,1,50,Central Harlem North,218
FALSE,1,50,West Chelsea/Hudson Yards,338
FALSE,1,50,Hamilton Heights,165
FALSE,1,50,Little Italy/NoLiTa,593
FALSE,1,50,Greenwich Village South,1019
FALSE,1,50,East Chelsea,1524
FALSE,1,50,Sutton Place/Turtle Bay North,589
FALSE,1,50,Clinton West,289
FALSE,1,50,Two Bridges/Seward Park,84
FALSE,1,50,Stuy Town/Peter Cooper Village,18
FALSE,1,50,Yorkville East,78
FALSE,1,50,Kips Bay,222
FALSE,1,50,Clinton East,973
FALSE,1,50,Morningside Heights,319
FALSE,1,50,Penn Station/Madison Sq West,1416
FALSE,1,50,World Trade Center,64
FALSE,1,50,Midtown South,1068
FALSE,1,50,Manhattanville,103
FALSE,1,50,Yorkville West,434
FALSE,1,50,Lenox Hill West,512
FALSE,1,50,Lenox Hill East,177
FALSE,1,50,Washington Heights South,162
FALSE,1,50,Midtown North,377
FALSE,1,50,Upper West Side North,326
FALSE,1,50,Washington Heights North,76
FALSE,1,50,Financial District North,158
FALSE,1,50,Inwood,35
FALSE,1,50,Alphabet City,113
FALSE,1,50,Battery Park City,82
FALSE,1,50,Bloomingdale,42
FALSE,1,50,Chinatown,21
FALSE,1,50,Financial District South,90
FALSE,1,50,Seaport,27
FALSE,1,50,Inwood Hill Park,3
FALSE,1,50,Roosevelt Island,3
FALSE,1,50,Central Park,3
FALSE,1,50,Battery Park,3
FALSE,1,50,Marble Hill,3
FALSE,1,50,Randalls Island,1
FALSE,1,50,Highbridge Park,0
FALSE,1,50,Governor's Island/Ellis Island/Liberty Island,0
FALSE,2,0,Gramercy,839
FALSE,2,0,Upper East Side South,436
FALSE,2,0,Flatiron,1273
FALSE,2,0,Meatpacking/West Village West,604
FALSE,2,0,UN/Turtle Bay South,282
FALSE,2,0,East Village,1798
FALSE,2,0,Garment District,683
FALSE,2,0,East Harlem North,307
FALSE,2,0,TriBeCa/Civic Center,543
FALSE,2,0,Times Sq/Theatre District,2286
FALSE,2,0,Lincoln Square East,815
FALSE,2,0,Midtown Center,914
FALSE,2,0,Hudson Sq,290
FALSE,2,0,Upper East Side North,308
FALSE,2,0,Greenwich Village North,796
FALSE,2,0,West Village,1970
FALSE,2,0,East Harlem South,342
FALSE,2,0,Lower East Side,1717
FALSE,2,0,Union Sq,734
FALSE,2,0,Upper West Side South,353
FALSE,2,0,Lincoln Square West,64
FALSE,2,0,Murray Hill,904
FALSE,2,0,Midtown East,801
FALSE,2,0,Manhattan Valley,161
FALSE,2,0,Central Harlem,511
FALSE,2,0,SoHo,397
FALSE,2,0,Central Harlem North,214
FALSE,2,0,West Chelsea/Hudson Yards,357
FALSE,2,0,Hamilton Heights,143
FALSE,2,0,Little Italy/NoLiTa,613
FALSE,2,0,Greenwich Village South,988
FALSE,2,0,East Chelsea,1478
FALSE,2,0,Sutton Place/Turtle Bay North,673
FALSE,2,0,Clinton West,292
FALSE,2,0,Two Bridges/Seward Park,66
FALSE,2,0,Stuy Town/Peter Cooper Village,26
FALSE,2,0,Yorkville East,53
FALSE,2,0,Kips Bay,208
FALSE,2,0,Clinton East,887
FALSE,2,0,Morningside Heights,294
FALSE,2,0,Penn Station/Madison Sq West,1249
FALSE,2,0,World Trade Center,74
FALSE,2,0,Midtown South,1030
FALSE,2,0,Manhattanville,96
FALSE,2,0,Yorkville West,403
FALSE,2,0,Lenox Hill West,498
FALSE,2,0,Lenox Hill East,162
FALSE,2,0,Washington Heights South,148
FALSE,2,0,Midtown North,373
FALSE,2,0,Upper West Side North,310
FALSE,2,0,Washington Heights North,74
FALSE,2,0,Financial District North,156
FALSE,2,0,Inwood,47
FALSE,2,0,Alphabet City,136
FALSE,2,0,Battery Park City,73
FALSE,2,0,Bloomingdale,44
FALSE,2,0,Chinatown,33
FALSE,2,0,Financial District South,86
FALSE,2,0,Seaport,22
FALSE,2,0,Inwood Hill Park,4
FALSE,2,0,Roosevelt Island,1
FALSE,2,0,Central Park,1
FALSE,2,0,Battery Park,1
FALSE,2,0,Marble Hill,1
FALSE,2,0,Randalls Island,2
FALSE,2,0,Highbridge Park,0
FALSE,2,0,Governor's Island/Ellis Island/Liberty Island,0
FALSE,2,10,Gramercy,825
FALSE,2,10,Upper East Side South,434
FALSE,2,10,Flatiron,1139
FALSE,2,10,Meatpacking/West Village West,537
FALSE,2,10,UN/Turtle Bay South,250
FALSE,2,10,East Village,1877
FALSE,2,10,Garment District,733
FALSE,2,10,East Harlem North,292
FALSE,2,10,TriBeCa/Civic Center,534
FALSE,2,10,Times Sq/Theatre District,2248
FALSE,2,10,Lincoln Square East,796
FALSE,2,10,Midtown Center,866
FALSE,2,10,Hudson Sq,255
FALSE,2,10,Upper East Side North,281
FALSE,2,10,Greenwich Village North,735
FALSE,2,10,West Village,1819
FALSE,2,10,East Harlem South,342
FALSE,2,10,Lower East Side,1573
FALSE,2,10,Union Sq,687
FALSE,2,10,Upper West Side South,386
FALSE,2,10,Lincoln Square West,64
FALSE,2,10,Murray Hill,812
FALSE,2,10,Midtown East,815
FALSE,2,10,Manhattan Valley,236
FALSE,2,10,Central Harlem,440
FALSE,2,10,SoHo,361
FALSE,2,10,Central Harlem North,206
FALSE,2,10,West Chelsea/Hudson Yards,397
FALSE,2,10,Hamilton Heights,181
FALSE,2,10,Little Italy/NoLiTa,591
FALSE,2,10,Greenwich Village South,986
FALSE,2,10,East Chelsea,1537
FALSE,2,10,Sutton Place/Turtle Bay North,647
FALSE,2,10,Clinton West,294
FALSE,2,10,Two Bridges/Seward Park,51
FALSE,2,10,Stuy Town/Peter Cooper Village,21
FALSE,2,10,Yorkville East,75
FALSE,2,10,Kips Bay,219
FALSE,2,10,Clinton East,977
FALSE,2,10,Morningside Heights,266
FALSE,2,10,Penn Station/Madison Sq West,1525
FALSE,2,10,World Trade Center,76
FALSE,2,10,Midtown South,960
FALSE,2,10,Manhattanville,107
FALSE,2,10,Yorkville West,445
FALSE,2,10,Lenox Hill West,541
FALSE,2,10,Lenox Hill East,141
FALSE,2,10,Washington Heights South,147
FALSE,2,10,Midtown North,379
FALSE,2,10,Upper West Side North,324
FALSE,2,10,Washington Heights North,66
FALSE,2,10,Financial District North,162
FALSE,2,10,Inwood,40
FALSE,2,10,Alphabet City,116
FALSE,2,10,Battery Park City,73
FALSE,2,10,Bloomingdale,64
FALSE,2,10,Chinatown,20
FALSE,2,10,Financial District South,64
FALSE,2,10,Seaport,8
FALSE,2,10,Inwood Hill Park,1
FALSE,2,10,Roosevelt Island,1
FALSE,2,10,Central Park,2
FALSE,2,10,Battery Park,4
FALSE,2,10,Marble Hill,1
FALSE,2,10,Randalls Island,0
FALSE,2,10,Highbridge Park,0
FALSE,2,10,Governor's Island/Ellis Island/Liberty Island,0
FALSE,2,20,Gramercy,766
FALSE,2,20,Upper East Side South,458
FALSE,2,20,Flatiron,1201
FALSE,2,20,Meatpacking/West Village West,615
FALSE,2,20,UN/Turtle Bay South,244
FALSE,2,20,East Village,1818
FALSE,2,20,Garment District,684
FALSE,2,20,East Harlem North,346
FALSE,2,20,TriBeCa/Civic Center,483
FALSE,2,20,Times Sq/Theatre District,2335
FALSE,2,20,Lincoln Square East,747
FALSE,2,20,Midtown Center,831
FALSE,2,20,Hudson Sq,240
FALSE,2,20,Upper East Side North,288
FALSE,2,20,Greenwich Village North,733
FALSE,2,20,West Village,1849
FALSE,2,20,East Harlem South,294
FALSE,2,20,Lower East Side,1449
FALSE,2,20,Union Sq,644
FALSE,2,20,Upper West Side South,345
FALSE,2,20,Lincoln Square West,61
FALSE,2,20,Murray Hill,779
FALSE,2,20,Midtown East,746
FALSE,2,20,Manhattan Valley,193
FALSE,2,20,Central Harlem,461
FALSE,2,20,SoHo,362
FALSE,2,20,Central Harlem North,189
FALSE,2,20,West Chelsea/Hudson Yards,413
FALSE,2,20,Hamilton Heights,184
FALSE,2,20,Little Italy/NoLiTa,559
FALSE,2,20,Greenwich Village South,862
FALSE,2,20,East Chelsea,1599
FALSE,2,20,Sutton Place/Turtle Bay North,632
FALSE,2,20,Clinton West,277
FALSE,2,20,Two Bridges/Seward Park,56
FALSE,2,20,Stuy Town/Peter Cooper Village,21
FALSE,2,20,Yorkville East,63
FALSE,2,20,Kips Bay,193
FALSE,2,20,Clinton East,910
FALSE,2,20,Morningside Heights,299
FALSE,2,20,Penn Station/Madison Sq West,1352
FALSE,2,20,World Trade Center,73
FALSE,2,20,Midtown South,964
FALSE,2,20,Manhattanville,84
FALSE,2,20,Yorkville West,422
FALSE,2,20,Lenox Hill West,497
FALSE,2,20,Lenox Hill East,158
FALSE,2,20,Washington Heights South,145
FALSE,2,20,Midtown North,366
FALSE,2,20,Upper West Side North,284
FALSE,2,20,Washington Heights North,74
FALSE,2,20,Financial District North,167
FALSE,2,20,Inwood,29
FALSE,2,20,Alphabet City,99
FALSE,2,20,Battery Park City,68
FALSE,2,20,Bloomingdale,44
FALSE,2,20,Chinatown,20
FALSE,2,20,Financial District South,82
FALSE,2,20,Seaport,10
FALSE,2,20,Inwood Hill Park,3
FALSE,2,20,Roosevelt Island,0
FALSE,2,20,Central Park,0
FALSE,2,20,Battery Park,3
FALSE,2,20,Marble Hill,1
FALSE,2,20,Randalls Island,0
FALSE,2,20,Highbridge Park,0
FALSE,2,20,Governor's Island/Ellis Island/Liberty Island,0
FALSE,2,30,Gramercy,710
FALSE,2,30,Upper East Side South,402
FALSE,2,30,Flatiron,1177
FALSE,2,30,Meatpacking/West Village West,558
FALSE,2,30,UN/Turtle Bay South,249
FALSE,2,30,East Village,1813
FALSE,2,30,Garment District,705
FALSE,2,30,East Harlem North,290
FALSE,2,30,TriBeCa/Civic Center,475
FALSE,2,30,Times Sq/Theatre District,2203
FALSE,2,30,Lincoln Square East,741
FALSE,2,30,Midtown Center,799
FALSE,2,30,Hudson Sq,258
FALSE,2,30,Upper East Side North,314
FALSE,2,30,Greenwich Village North,690
FALSE,2,30,West Village,1903
FALSE,2,30,East Harlem South,315
FALSE,2,30,Lower East Side,1491
FALSE,2,30,Union Sq,651
FALSE,2,30,Upper West Side South,396
FALSE,2,30,Lincoln Square West,100
FALSE,2,30,Murray Hill,802
FALSE,2,30,Midtown East,737
FALSE,2,30,Manhattan Valley,189
FALSE,2,30,Central Harlem,442
FALSE,2,30,SoHo,356
FALSE,2,30,Central Harlem North,187
FALSE,2,30,West Chelsea/Hudson Yards,441
FALSE,2,30,Hamilton Heights,161
FALSE,2,30,Little Italy/NoLiTa,519
FALSE,2,30,Greenwich Village South,900
FALSE,2,30,East Chelsea,1654
FALSE,2,30,Sutton Place/Turtle Bay North,618
FALSE,2,30,Clinton West,272
FALSE,2,30,Two Bridges/Seward Park,61
FALSE,2,30,Stuy Town/Peter Cooper Village,25
FALSE,2,30,Yorkville East,56
FALSE,2,30,Kips Bay,190
FALSE,2,30,Clinton East,893
FALSE,2,30,Morningside Heights,328
FALSE,2,30,Penn Station/Madison Sq West,1368
FALSE,2,30,World Trade Center,70
FALSE,2,30,Midtown South,875
FALSE,2,30,Manhattanville,85
FALSE,2,30,Yorkville West,393
FALSE,2,30,Lenox Hill West,504
FALSE,2,30,Lenox Hill East,150
FALSE,2,30,Washington Heights South,136
FALSE,2,30,Midtown North,332
FALSE,2,30,Upper West Side North,314
FALSE,2,30,Washington Heights North,47
FALSE,2,30,Financial District North,136
FALSE,2,30,Inwood,27
FALSE,2,30,Alphabet City,121
FALSE,2,30,Battery Park City,70
FALSE,2,30,Bloomingdale,65
FALSE,2,30,Chinatown,16
FALSE,2,30,Financial District South,90
FALSE,2,30,Seaport,24
FALSE,2,30,Inwood Hill Park,0
FALSE,2,30,Roosevelt Island,1
FALSE,2,30,Central Park,0
FALSE,2,30,Battery Park,3
FALSE,2,30,Marble Hill,1
FALSE,2,30,Randalls Island,0
FALSE,2,30,Highbridge Park,0
FALSE,2,30,Governor's Island/Ellis Island/Liberty Island,0
FALSE,2,40,Gramercy,775
FALSE,2,40,Upper East Side South,403
FALSE,2,40,Flatiron,1019
FALSE,2,40,Meatpacking/West Village West,501
FALSE,2,40,UN/Turtle Bay South,219
FALSE,2,40,East Village,1697
FALSE,2,40,Garment District,570
FALSE,2,40,East Harlem North,301
FALSE,2,40,TriBeCa/Civic Center,502
FALSE,2,40,Times Sq/Theatre District,2214
FALSE,2,40,Lincoln Square East,704
FALSE,2,40,Midtown Center,825
FALSE,2,40,Hudson Sq,215
FALSE,2,40,Upper East Side North,320
FALSE,2,40,Greenwich Village North,613
FALSE,2,40,West Village,1815
FALSE,2,40,East Harlem South,294
FALSE,2,40,Lower East Side,1689
FALSE,2,40,Union Sq,594
FALSE,2,40,Upper West Side South,353
FALSE,2,40,Lincoln Square West,119
FALSE,2,40,Murray Hill,762
FALSE,2,40,Midtown East,712
FALSE,2,40,Manhattan Valley,218
FALSE,2,40,Central Harlem,396
FALSE,2,40,SoHo,351
FALSE,2,40,Central Harlem North,199
FALSE,2,40,West Chelsea/Hudson Yards,452
FALSE,2,40,Hamilton Heights,174
FALSE,2,40,Little Italy/NoLiTa,540
FALSE,2,40,Greenwich Village South,865
FALSE,2,40,East Chelsea,1811
FALSE,2,40,Sutton Place/Turtle Bay North,616
FALSE,2,40,Clinton West,274
FALSE,2,40,Two Bridges/Seward Park,52
FALSE,2,40,Stuy Town/Peter Cooper Village,31
FALSE,2,40,Yorkville East,54
FALSE,2,40,Kips Bay,215
FALSE,2,40,Clinton East,943
FALSE,2,40,Morningside Heights,248
FALSE,2,40,Penn Station/Madison Sq West,1313
FALSE,2,40,World Trade Center,72
FALSE,2,40,Midtown South,860
FALSE,2,40,Manhattanville,91
FALSE,2,40,Yorkville West,434
FALSE,2,40,Lenox Hill West,531
FALSE,2,40,Lenox Hill East,161
FALSE,2,40,Washington Heights South,153
FALSE,2,40,Midtown North,280
FALSE,2,40,Upper West Side North,341
FALSE,2,40,Washington Heights North,73
FALSE,2,40,Financial District North,119
FALSE,2,40,Inwood,25
FALSE,2,40,Alphabet City,120
FALSE,2,40,Battery Park City,43
FALSE,2,40,Bloomingdale,54
FALSE,2,40,Chinatown,14
FALSE,2,40,Financial District South,48
FALSE,2,40,Seaport,22
FALSE,2,40,Inwood Hill Park,2
FALSE,2,40,Roosevelt Island,2
FALSE,2,40,Central Park,1
FALSE,2,40,Battery Park,1
FALSE,2,40,Marble Hill,1
FALSE,2,40,Randalls Island,0
FALSE,2,40,Highbridge Park,0
FALSE,2,40,Governor's Island/Ellis Island/Liberty Island,0
FALSE,2,50,Gramercy,697
FALSE,2,50,Upper East Side South,445
FALSE,2,50,Flatiron,1089
FALSE,2,50,Meatpacking/West Village West,459
FALSE,2,50,UN/Turtle Bay South,194
FALSE,2,50,East Village,1761
FALSE,2,50,Garment District,655
FALSE,2,50,East Harlem North,314
FALSE,2,50,TriBeCa/Civic Center,475
FALSE,2,50,Times Sq/Theatre District,2153
FALSE,2,50,Lincoln Square East,653
FALSE,2,50,Midtown Center,676
FALSE,2,50,Hudson Sq,245
FALSE,2,50,Upper East Side North,276
FALSE,2,50,Greenwich Village North,608
FALSE,2,50,West Village,1806
FALSE,2,50,East Harlem South,290
FALSE,2,50,Lower East Side,1642
FALSE,2,50,Union Sq,559
FALSE,2,50,Upper West Side South,363
FALSE,2,50,Lincoln Square West,67
FALSE,2,50,Murray Hill,767
FALSE,2,50,Midtown East,646
FALSE,2,50,Manhattan Valley,181
FALSE,2,50,Central Harlem,419
FALSE,2,50,SoHo,295
FALSE,2,50,Central Harlem North,178
FALSE,2,50,West Chelsea/Hudson Yards,536
FALSE,2,50,Hamilton Heights,164
FALSE,2,50,Little Italy/NoLiTa,488
FALSE,2,50,Greenwich Village South,770
FALSE,2,50,East Chelsea,1757
FALSE,2,50,Sutton Place/Turtle Bay North,553
FALSE,2,50,Clinton West,275
FALSE,2,50,Two Bridges/Seward Park,55
FALSE,2,50,Stuy Town/Peter Cooper Village,19
FALSE,2,50,Yorkville East,74
FALSE,2,50,Kips Bay,202
FALSE,2,50,Clinton East,925
FALSE,2,50,Morningside Heights,293
FALSE,2,50,Penn Station/Madison Sq West,1475
FALSE,2,50,World Trade Center,49
FALSE,2,50,Midtown South,912
FALSE,2,50,Manhattanville,87
FALSE,2,50,Yorkville West,457
FALSE,2,50,Lenox Hill West,500
FALSE,2,50,Lenox Hill East,161
FALSE,2,50,Washington Heights South,130
FALSE,2,50,Midtown North,257
FALSE,2,50,Upper West Side North,277
FALSE,2,50,Washington Heights North,63
FALSE,2,50,Financial District North,137
FALSE,2,50,Inwood,24
FALSE,2,50,Alphabet City,120
FALSE,2,50,Battery Park City,44
FALSE,2,50,Bloomingdale,53
FALSE,2,50,Chinatown,22
FALSE,2,50,Financial District South,84
FALSE,2,50,Seaport,20
FALSE,2,50,Inwood Hill Park,3
FALSE,2,50,Roosevelt Island,4
FALSE,2,50,Central Park,3
FALSE,2,50,Battery Park,1
FALSE,2,50,Marble Hill,0
FALSE,2,50,Randalls Island,1
FALSE,2,50,Highbridge Park,0
FALSE,2,50,Governor's Island/Ellis Island/Liberty Island,0
FALSE,3,0,Gramercy,671
FALSE,3,0,Upper East Side South,390
FALSE,3,0,Flatiron,1112
FALSE,3,0,Meatpacking/West Village West,556
FALSE,3,0,UN/Turtle Bay South,192
FALSE,3,0,East Village,1747
FALSE,3,0,Garment District,626
FALSE,3,0,East Harlem North,238
FALSE,3,0,TriBeCa/Civic Center,478
FALSE,3,0,Times Sq/Theatre District,2260
FALSE,3,0,Lincoln Square East,627
FALSE,3,0,Midtown Center,692
FALSE,3,0,Hudson Sq,238
FALSE,3,0,Upper East Side North,247
FALSE,3,0,Greenwich Village North,663
FALSE,3,0,West Village,1847
FALSE,3,0,East Harlem South,291
FALSE,3,0,Lower East Side,1593
FALSE,3,0,Union Sq,585
FALSE,3,0,Upper West Side South,322
FALSE,3,0,Lincoln Square West,57
FALSE,3,0,Murray Hill,709
FALSE,3,0,Midtown East,689
FALSE,3,0,Manhattan Valley,168
FALSE,3,0,Central Harlem,358
FALSE,3,0,SoHo,280
FALSE,3,0,Central Harlem North,150
FALSE,3,0,West Chelsea/Hudson Yards,527
FALSE,3,0,Hamilton Heights,178
FALSE,3,0,Little Italy/NoLiTa,530
FALSE,3,0,Greenwich Village South,735
FALSE,3,0,East Chelsea,1825
FALSE,3,0,Sutton Place/Turtle Bay North,631
FALSE,3,0,Clinton West,307
FALSE,3,0,Two Bridges/Seward Park,52
FALSE,3,0,Stuy Town/Peter Cooper Village,39
FALSE,3,0,Yorkville East,60
FALSE,3,0,Kips Bay,222
FALSE,3,0,Clinton East,917
FALSE,3,0,Morningside Heights,219
FALSE,3,0,Penn Station/Madison Sq West,1367
FALSE,3,0,World Trade Center,49
FALSE,3,0,Midtown South,878
FALSE,3,0,Manhattanville,88
FALSE,3,0,Yorkville West,370
FALSE,3,0,Lenox Hill West,459
FALSE,3,0,Lenox Hill East,166
FALSE,3,0,Washington Heights South,133
FALSE,3,0,Midtown North,286
FALSE,3,0,Upper West Side North,302
FALSE,3,0,Washington Heights North,71
FALSE,3,0,Financial District North,114
FALSE,3,0,Inwood,25
FALSE,3,0,Alphabet City,91
FALSE,3,0,Battery Park City,47
FALSE,3,0,Bloomingdale,39
FALSE,3,0,Chinatown,20
FALSE,3,0,Financial District South,70
FALSE,3,0,Seaport,19
FALSE,3,0,Inwood Hill Park,1
FALSE,3,0,Roosevelt Island,0
FALSE,3,0,Central Park,3
FALSE,3,0,Battery Park,1
FALSE,3,0,Marble Hill,2
FALSE,3,0,Randalls Island,0
FALSE,3,0,Highbridge Park,0
FALSE,3,0,Governor's Island/Ellis Island/Liberty Island,0
FALSE,3,10,Gramercy,655
FALSE,3,10,Upper East Side South,357
FALSE,3,10,Flatiron,1088
FALSE,3,10,Meatpacking/West Village West,481
FALSE,3,10,UN/Turtle Bay South,211
FALSE,3,10,East Village,1652
FALSE,3,10,Garment District,651
FALSE,3,10,East Harlem North,285
FALSE,3,10,TriBeCa/Civic Center,442
FALSE,3,10,Times Sq/Theatre District,2186
FALSE,3,10,Lincoln Square East,662
FALSE,3,10,Midtown Center,740
FALSE,3,10,Hudson Sq,211
FALSE,3,10,Upper East Side North,271
FALSE,3,10,Greenwich Village North,603
FALSE,3,10,West Village,1867
FALSE,3,10,East Harlem South,341
FALSE,3,10,Lower East Side,1529
FALSE,3,10,Union Sq,570
FALSE,3,10,Upper West Side South,286
FALSE,3,10,Lincoln Square West,52
FALSE,3,10,Murray Hill,640
FALSE,3,10,Midtown East,638
FALSE,3,10,Manhattan Valley,189
FALSE,3,10,Central Harlem,413
FALSE,3,10,SoHo,275
FALSE,3,10,Central Harlem North,175
FALSE,3,10,West Chelsea/Hudson Yards,538
FALSE,3,10,Hamilton Heights,188
FALSE,3,10,Little Italy/NoLiTa,459
FALSE,3,10,Greenwich Village South,717
FALSE,3,10,East Chelsea,1824
FALSE,3,10,Sutton Place/Turtle Bay North,655
FALSE,3,10,Clinton West,304
FALSE,3,10,Two Bridges/Seward Park,64
FALSE,3,10,Stuy Town/Peter Cooper Village,23
FALSE,3,10,Yorkville East,68
FALSE,3,10,Kips Bay,181
FALSE,3,10,Clinton East,1010
FALSE,3,10,Morningside Heights,266
FALSE,3,10,Penn Station/Madison Sq West,1086
FALSE,3,10,World Trade Center,67
FALSE,3,10,Midtown South,828
FALSE,3,10,Manhattanville,87
FALSE,3,10,Yorkville West,366
FALSE,3,10,Lenox Hill West,452
FALSE,3,10,Lenox Hill East,149
FALSE,3,10,Washington Heights South,120
FALSE,3,10,Midtown North,275
FALSE,3,10,Upper West Side North,260
FALSE,3,10,Washington Heights North,59
FALSE,3,10,Financial District North,133
FALSE,3,10,Inwood,16
FALSE,3,10,Alphabet City,111
FALSE,3,10,Battery Park City,42
FALSE,3,10,Bloomingdale,48
FALSE,3,10,Chinatown,25
FALSE,3,10,Financial District South,70
FALSE,3,10,Seaport,9
FALSE,3,10,Inwood Hill Park,3
FALSE,3,10,Roosevelt Island,1
FALSE,3,10,Central Park,0
FALSE,3,10,Battery Park,1
FALSE,3,10,Marble Hill,2
FALSE,3,10,Randalls Island,0
FALSE,3,10,Highbridge Park,0
FALSE,3,10,Governor's Island/Ellis Island/Liberty Island,0
FALSE,3,20,Gramercy,643
FALSE,3,20,Upper East Side South,384
FALSE,3,20,Flatiron,1051
FALSE,3,20,Meatpacking/West Village West,473
FALSE,3,20,UN/Turtle Bay South,192
FALSE,3,20,East Village,1622
FALSE,3,20,Garment District,631
FALSE,3,20,East Harlem North,316
FALSE,3,20,TriBeCa/Civic Center,498
FALSE,3,20,Times Sq/Theatre District,2253
FALSE,3,20,Lincoln Square East,698
FALSE,3,20,Midtown Center,632
FALSE,3,20,Hudson Sq,222
FALSE,3,20,Upper East Side North,265
FALSE,3,20,Greenwich Village North,592
FALSE,3,20,West Village,1656
FALSE,3,20,East Harlem South,323
FALSE,3,20,Lower East Side,1353
FALSE,3,20,Union Sq,472
FALSE,3,20,Upper West Side South,288
FALSE,3,20,Lincoln Square West,85
FALSE,3,20,Murray Hill,629
FALSE,3,20,Midtown East,672
FALSE,3,20,Manhattan Valley,164
FALSE,3,20,Central Harlem,366
FALSE,3,20,SoHo,343
FALSE,3,20,Central Harlem North,170
FALSE,3,20,West Chelsea/Hudson Yards,538
FALSE,3,20,Hamilton Heights,173
FALSE,3,20,Little Italy/NoLiTa,473
FALSE,3,20,Greenwich Village South,715
FALSE,3,20,East Chelsea,1865
FALSE,3,20,Sutton Place/Turtle Bay North,616
FALSE,3,20,Clinton West,328
FALSE,3,20,Two Bridges/Seward Park,67
FALSE,3,20,Stuy Town/Peter Cooper Village,22
FALSE,3,20,Yorkville East,80
FALSE,3,20,Kips Bay,192
FALSE,3,20,Clinton East,1026
FALSE,3,20,Morningside Heights,257
FALSE,3,20,Penn Station/Madison Sq West,1011
FALSE,3,20,World Trade Center,59
FALSE,3,20,Midtown South,774
FALSE,3,20,Manhattanville,94
FALSE,3,20,Yorkville West,418
FALSE,3,20,Lenox Hill West,479
FALSE,3,20,Lenox Hill East,172
FALSE,3,20,Washington Heights South,142
FALSE,3,20,Midtown North,274
